year,stage,team,week,rank,games,points,goal_difference,goals_for,goals_against,maybeChampion,mayPromote,mayDemote
2014,1,kawasaki,33,3,19,36,12,33,21,0,0,0
2014,1,hiroshima,33,9,18,27,1,27,26,0,0,0
2014,1,niigata,33,10,19,25,-1,15,16,0,0,0
2014,1,tokushima,33,18,19,9,-31,9,40,0,0,0
2014,1,omiya,33,17,19,16,-11,25,36,0,0,0
2014,1,fc_tokyo,33,6,19,29,8,23,15,0,0,0
2014,1,shimizu,33,12,19,24,-6,22,28,0,0,0
2014,1,kobe,33,7,19,29,5,31,26,0,0,0
2014,1,urawa,33,2,19,37,12,26,14,0,0,0
2014,1,kashima,33,4,19,33,14,37,23,0,0,0
2014,1,sendai,34,12,20,25,-11,19,30,0,0,0
2014,1,kofu,34,15,20,20,-6,14,20,0,0,0
2014,1,nagoya,34,14,20,22,-7,26,33,0,0,0
2014,1,c_osaka,34,16,20,19,-2,23,25,0,0,0
2014,1,tosu,34,3,20,37,10,26,16,0,0,0
2014,1,kashiwa,34,6,20,31,1,26,25,0,0,0
2014,1,g_osaka,34,7,20,30,8,29,21,0,0,0
2014,1,yokohama_fm,34,11,20,27,5,24,19,0,0,0
2014,1,kawasaki,34,2,20,39,13,38,25,0,0,0
2014,1,hiroshima,34,8,20,30,1,28,27,0,0,0
2014,1,niigata,34,10,20,28,0,17,17,0,0,0
2014,1,tokushima,34,18,20,9,-34,9,43,0,0,0
2014,1,omiya,34,17,20,16,-12,26,38,0,0,0
2014,1,fc_tokyo,34,5,20,32,10,25,15,0,0,0
2014,1,shimizu,34,13,20,24,-7,24,31,0,0,0
2014,1,kobe,34,9,20,29,3,31,28,0,0,0
2014,1,urawa,34,1,20,40,13,27,14,0,0,0
2014,1,kashima,34,4,20,36,15,38,23,0,0,0
2014,1,sendai,35,12,21,25,-12,20,32,0,0,0
2014,1,kofu,35,15,21,21,-6,17,23,0,0,0
2014,1,nagoya,35,14,21,23,-7,27,34,0,0,0
2014,1,c_osaka,35,16,21,20,-2,23,25,0,0,0
2014,1,tosu,35,2,21,40,12,29,17,0,0,0
2014,1,kashiwa,35,7,21,32,1,27,26,0,0,0
2014,1,g_osaka,35,8,21,31,8,32,24,0,0,0
2014,1,yokohama_fm,35,10,21,30,7,26,19,0,0,0
2014,1,kawasaki,35,4,21,39,11,38,27,0,0,0
2014,1,hiroshima,35,9,21,31,1,28,27,0,0,0
2014,1,niigata,35,11,21,28,-1,18,19,0,0,0
2014,1,tokushima,35,18,21,12,-33,11,44,0,0,0
2014,1,omiya,35,17,21,16,-14,27,41,0,0,0
2014,1,fc_tokyo,35,5,21,33,10,29,19,0,0,0
2014,1,shimizu,35,13,21,24,-9,25,34,0,0,0
2014,1,kobe,35,6,21,32,4,33,29,0,0,0
2014,1,urawa,35,1,21,41,13,31,18,0,0,0
2014,1,kashima,35,3,21,39,17,41,24,0,0,0
2014,1,sendai,36,13,22,25,-13,21,34,0,0,0
2014,1,kofu,36,15,22,21,-9,17,26,0,0,0
2014,1,nagoya,36,14,22,24,-7,28,35,0,0,0
2014,1,c_osaka,36,16,22,20,-3,24,27,0,0,0
2014,1,tosu,36,2,22,41,12,31,19,0,0,0
2014,1,kashiwa,36,6,22,35,4,30,26,0,0,0
2014,1,g_osaka,36,7,22,34,13,37,24,0,0,0
2014,1,yokohama_fm,36,10,22,33,8,28,20,0,0,0
2014,1,kawasaki,36,4,22,40,11,39,28,0,0,0
2014,1,hiroshima,36,9,22,34,2,29,27,0,0,0
2014,1,niigata,36,11,22,28,-6,18,24,0,0,0
2014,1,tokushima,36,18,22,12,-34,11,45,0,0,0
2014,1,omiya,36,17,22,16,-18,27,45,0,0,0
2014,1,fc_tokyo,36,8,22,34,10,31,21,0,0,0
2014,1,shimizu,36,12,22,25,-9,27,36,0,0,0
2014,1,kobe,36,5,22,35,5,35,30,0,0,0
2014,1,urawa,36,1,22,44,17,35,18,0,0,0
2014,1,kashima,36,3,22,40,17,43,26,0,0,0
2014,1,sendai,37,13,22,25,-13,21,34,0,0,0
2014,1,kofu,37,15,22,21,-9,17,26,0,0,0
2014,1,nagoya,37,14,22,24,-7,28,35,0,0,0
2014,1,c_osaka,37,16,22,20,-3,24,27,0,0,0
2014,1,tosu,37,2,22,41,12,31,19,0,0,0
2014,1,kashiwa,37,6,22,35,4,30,26,0,0,0
2014,1,g_osaka,37,7,22,34,13,37,24,0,0,0
2014,1,yokohama_fm,37,10,22,33,8,28,20,0,0,0
2014,1,kawasaki,37,4,22,40,11,39,28,0,0,0
2014,1,hiroshima,37,9,22,34,2,29,27,0,0,0
2014,1,niigata,37,11,22,28,-6,18,24,0,0,0
2014,1,tokushima,37,18,22,12,-34,11,45,0,0,0
2014,1,omiya,37,17,22,16,-18,27,45,0,0,0
2014,1,fc_tokyo,37,8,22,34,10,31,21,0,0,0
2014,1,shimizu,37,12,22,25,-9,27,36,0,0,0
2014,1,kobe,37,5,22,35,5,35,30,0,0,0
2014,1,urawa,37,1,22,44,17,35,18,0,0,0
2014,1,kashima,37,3,22,40,17,43,26,0,0,0
2014,1,sendai,38,14,23,25,-14,21,35,0,0,0
2014,1,kofu,38,15,23,24,-8,18,26,0,0,0
2014,1,nagoya,38,12,23,27,-5,30,35,0,0,0
2014,1,c_osaka,38,16,23,23,-1,26,27,0,0,0
2014,1,tosu,38,3,23,41,11,31,20,0,0,0
2014,1,kashiwa,38,8,23,35,2,30,28,0,0,0
2014,1,g_osaka,38,5,23,37,14,38,24,0,0,0
2014,1,yokohama_fm,38,10,23,33,6,28,22,0,0,0
2014,1,kawasaki,38,2,23,43,15,43,28,0,0,0
2014,1,hiroshima,38,9,23,34,1,29,28,0,0,0
2014,1,niigata,38,11,23,31,-5,19,24,0,0,0
2014,1,tokushima,38,18,23,12,-38,11,49,0,0,0
2014,1,omiya,38,17,23,19,-17,29,46,0,0,0
2014,1,fc_tokyo,38,7,23,35,10,32,22,0,0,0
2014,1,shimizu,38,13,23,25,-12,28,40,0,0,0
2014,1,kobe,38,6,23,36,5,36,31,0,0,0
2014,1,urawa,38,1,23,47,20,39,19,0,0,0
2014,1,kashima,38,4,23,40,16,44,28,0,0,0
2014,1,sendai,39,14,24,25,-15,22,37,0,0,0
2014,1,kofu,39,15,24,24,-10,18,28,0,0,0
2014,1,nagoya,39,12,24,30,-3,32,35,0,0,0
2014,1,c_osaka,39,16,24,23,-3,26,29,0,0,0
2014,1,tosu,39,3,24,44,12,33,21,0,0,0
2014,1,kashiwa,39,9,24,35,0,31,31,0,0,0
2014,1,g_osaka,39,5,24,40,16,40,24,0,0,0
2014,1,yokohama_fm,39,10,24,33,5,28,23,0,0,0
2014,1,kawasaki,39,2,24,44,15,43,28,0,0,0
2014,1,hiroshima,39,7,24,37,3,31,28,0,0,0
2014,1,niigata,39,11,24,31,-7,19,26,0,0,0
2014,1,tokushima,39,18,24,12,-40,11,51,0,0,0
2014,1,omiya,39,17,24,22,-15,31,46,0,0,0
2014,1,fc_tokyo,39,8,24,36,10,32,22,0,0,0
2014,1,shimizu,39,13,24,25,-14,29,43,0,0,0
2014,1,kobe,39,6,24,39,7,39,32,0,0,0
2014,1,urawa,39,1,24,50,22,42,20,0,0,0
2014,1,kashima,39,4,24,43,17,45,28,0,0,0
2014,1,sendai,40,15,26,26,-16,23,39,0,0,0
2014,1,kofu,40,13,26,28,-8,20,28,0,0,0
2014,1,nagoya,40,12,26,33,-3,34,37,0,0,0
2014,1,c_osaka,40,14,26,26,-3,28,31,0,0,0
2014,1,tosu,40,5,26,44,7,34,27,0,0,0
2014,1,kashiwa,40,9,26,38,-2,33,35,0,0,0
2014,1,g_osaka,40,4,26,46,22,47,25,0,0,0
2014,1,yokohama_fm,40,10,26,37,6,29,23,0,0,0
2014,1,kawasaki,40,3,26,48,17,47,30,0,0,0
2014,1,hiroshima,40,8,26,38,2,32,30,0,0,0
2014,1,niigata,40,11,26,34,-8,20,28,0,0,0
2014,1,tokushima,40,18,26,12,-49,11,60,0,0,0
2014,1,omiya,40,16,26,25,-16,34,50,0,0,0
2014,1,fc_tokyo,40,6,26,42,18,40,22,0,0,0
2014,1,shimizu,40,17,26,25,-18,30,48,0,0,0
2014,1,kobe,40,7,26,40,5,40,35,0,0,0
2014,1,urawa,40,1,26,53,23,44,21,0,0,0
2014,1,kashima,40,2,26,49,23,51,28,0,0,0
2014,1,sendai,41,13,27,29,-15,24,39,0,0,0
2014,1,kofu,41,14,27,28,-9,20,29,0,0,0
2014,1,nagoya,41,12,27,36,-1,37,38,0,0,0
2014,1,c_osaka,41,17,27,26,-6,28,34,0,0,0
2014,1,tosu,41,5,27,47,8,35,27,0,0,0
2014,1,kashiwa,41,9,27,39,-2,33,35,0,0,0
2014,1,g_osaka,41,2,27,49,23,50,27,0,0,0
2014,1,yokohama_fm,41,10,27,37,5,29,24,0,0,0
2014,1,kawasaki,41,4,27,48,14,47,33,0,0,0
2014,1,hiroshima,41,8,27,39,2,32,30,0,0,0
2014,1,niigata,41,11,27,37,-5,23,28,0,0,0
2014,1,tokushima,41,18,27,12,-50,12,62,0,0,1
2014,1,omiya,41,15,27,28,-15,35,50,0,0,0
2014,1,fc_tokyo,41,6,27,42,17,40,23,0,0,0
2014,1,shimizu,41,16,27,28,-15,33,48,0,0,0
2014,1,kobe,41,7,27,40,3,41,38,0,0,0
2014,1,urawa,41,1,27,56,24,46,22,0,0,0
2014,1,kashima,41,3,27,49,22,53,31,0,0,0
2014,1,sendai,42,13,27,29,-15,24,39,0,0,0
2014,1,kofu,42,14,27,28,-9,20,29,0,0,0
2014,1,nagoya,42,12,27,36,-1,37,38,0,0,0
2014,1,c_osaka,42,17,27,26,-6,28,34,0,0,0
2014,1,tosu,42,5,27,47,8,35,27,0,0,0
2014,1,kashiwa,42,9,27,39,-2,33,35,0,0,0
2014,1,g_osaka,42,2,27,49,23,50,27,0,0,0
2014,1,yokohama_fm,42,10,27,37,5,29,24,0,0,0
2014,1,kawasaki,42,4,27,48,14,47,33,0,0,0
2014,1,hiroshima,42,8,27,39,2,32,30,0,0,0
2014,1,niigata,42,11,27,37,-5,23,28,0,0,0
2014,1,tokushima,42,18,27,12,-50,12,62,0,0,1
2014,1,omiya,42,15,27,28,-15,35,50,0,0,0
2014,1,fc_tokyo,42,6,27,42,17,40,23,0,0,0
2014,1,shimizu,42,16,27,28,-15,33,48,0,0,0
2014,1,kobe,42,7,27,40,3,41,38,0,0,0
2014,1,urawa,42,1,27,56,24,46,22,0,0,0
2014,1,kashima,42,3,27,49,22,53,31,0,0,0
2014,1,sendai,43,13,28,32,-13,28,41,0,0,0
2014,1,kofu,43,15,28,29,-9,20,29,0,0,0
2014,1,nagoya,43,12,28,36,-5,37,42,0,0,0
2014,1,c_osaka,43,17,28,26,-7,28,35,0,0,0
2014,1,tosu,43,3,28,50,9,36,27,0,0,0
2014,1,kashiwa,43,8,28,42,-1,36,37,0,0,0
2014,1,g_osaka,43,2,28,52,24,51,27,0,0,0
2014,1,yokohama_fm,43,10,28,40,6,30,24,0,0,0
2014,1,kawasaki,43,5,28,48,13,47,34,0,0,0
2014,1,hiroshima,43,7,28,42,6,36,30,0,0,0
2014,1,niigata,43,11,28,38,-5,23,28,0,0,0
2014,1,tokushima,43,18,28,13,-50,14,64,0,0,1
2014,1,omiya,43,14,28,31,-14,36,50,0,0,0
2014,1,fc_tokyo,43,6,28,42,16,40,24,0,0,0
2014,1,shimizu,43,16,28,28,-16,33,49,0,0,0
2014,1,kobe,43,9,28,41,3,43,40,0,0,0
2014,1,urawa,43,1,28,56,22,48,26,0,0,0
2014,1,kashima,43,4,28,49,21,55,34,0,0,0
2014,1,sendai,44,14,30,33,-14,29,43,0,0,0
2014,1,kofu,44,13,30,33,-8,22,30,0,0,0
2014,1,nagoya,44,12,30,40,-3,39,42,0,0,0
2014,1,c_osaka,44,17,30,30,-5,31,36,0,0,0
2014,1,tosu,44,5,30,50,5,36,31,0,0,0
2014,1,kashiwa,44,6,30,48,1,39,38,0,0,0
2014,1,g_osaka,44,2,30,55,24,53,29,0,0,0
2014,1,yokohama_fm,44,10,30,44,7,33,26,0,0,0
2014,1,kawasaki,44,4,30,51,14,50,36,0,0,0
2014,1,hiroshima,44,8,30,45,7,40,33,0,0,0
2014,1,niigata,44,11,30,41,-4,26,30,0,0,0
2014,1,tokushima,44,18,30,13,-54,15,69,0,0,0
2014,1,omiya,44,15,30,31,-16,39,55,0,0,0
2014,1,fc_tokyo,44,7,30,45,16,43,27,0,0,0
2014,1,shimizu,44,16,30,31,-17,36,53,0,0,0
2014,1,kobe,44,9,30,45,4,45,41,0,0,0
2014,1,urawa,44,1,30,58,22,49,27,0,0,0
2014,1,kashima,44,3,30,51,21,56,35,0,0,0
2014,1,sendai,45,14,31,34,-14,30,44,0,0,0
2014,1,kofu,45,13,31,36,-6,25,31,0,0,0
2014,1,nagoya,45,11,31,41,-3,41,44,0,0,0
2014,1,c_osaka,45,17,31,30,-7,32,39,0,0,1
2014,1,tosu,45,4,31,53,6,38,32,0,0,0
2014,1,kashiwa,45,6,31,51,3,41,38,0,0,0
2014,1,g_osaka,45,2,31,56,24,54,30,0,0,0
2014,1,yokohama_fm,45,10,30,44,7,33,26,0,0,0
2014,1,kawasaki,45,5,31,51,13,52,39,0,0,0
2014,1,hiroshima,45,8,31,46,7,41,34,0,0,0
2014,1,niigata,45,12,31,41,-5,27,32,0,0,0
2014,1,tokushima,45,18,31,13,-56,15,71,0,0,0
2014,1,omiya,45,16,31,32,-16,40,56,0,0,0
2014,1,fc_tokyo,45,7,31,46,16,45,29,0,0,0
2014,1,shimizu,45,15,31,34,-16,39,55,0,0,0
2014,1,kobe,45,9,31,45,3,46,43,0,0,0
2014,1,urawa,45,1,30,58,22,49,27,0,0,0
2014,1,kashima,45,3,31,54,22,58,36,0,0,0
2014,1,sendai,46,14,31,34,-14,30,44,0,0,0
2014,1,kofu,46,13,31,36,-6,25,31,0,0,0
2014,1,nagoya,46,11,31,41,-3,41,44,0,0,0
2014,1,c_osaka,46,17,31,30,-7,32,39,0,0,1
2014,1,tosu,46,4,31,53,6,38,32,0,0,0
2014,1,kashiwa,46,6,31,51,3,41,38,0,0,0
2014,1,g_osaka,46,2,31,56,24,54,30,0,0,0
2014,1,yokohama_fm,46,10,31,44,6,33,27,0,0,0
2014,1,kawasaki,46,5,31,51,13,52,39,0,0,0
2014,1,hiroshima,46,8,31,46,7,41,34,0,0,0
2014,1,niigata,46,12,31,41,-5,27,32,0,0,0
2014,1,tokushima,46,18,31,13,-56,15,71,0,0,0
2014,1,omiya,46,16,31,32,-16,40,56,0,0,0
2014,1,fc_tokyo,46,7,31,46,16,45,29,0,0,0
2014,1,shimizu,46,15,31,34,-16,39,55,0,0,0
2014,1,kobe,46,9,31,45,3,46,43,0,0,0
2014,1,urawa,46,1,31,61,23,50,27,1,0,0
2014,1,kashima,46,3,31,54,22,58,36,0,0,0
2014,1,sendai,47,14,31,34,-14,30,44,0,0,0
2014,1,kofu,47,13,31,36,-6,25,31,0,0,0
2014,1,nagoya,47,11,31,41,-3,41,44,0,0,0
2014,1,c_osaka,47,17,31,30,-7,32,39,0,0,1
2014,1,tosu,47,4,31,53,6,38,32,0,0,0
2014,1,kashiwa,47,6,31,51,3,41,38,0,0,0
2014,1,g_osaka,47,2,31,56,24,54,30,0,0,0
2014,1,yokohama_fm,47,10,31,44,6,33,27,0,0,0
2014,1,kawasaki,47,5,31,51,13,52,39,0,0,0
2014,1,hiroshima,47,8,31,46,7,41,34,0,0,0
2014,1,niigata,47,12,31,41,-5,27,32,0,0,0
2014,1,tokushima,47,18,31,13,-56,15,71,0,0,0
2014,1,omiya,47,16,31,32,-16,40,56,0,0,0
2014,1,fc_tokyo,47,7,31,46,16,45,29,0,0,0
2014,1,shimizu,47,15,31,34,-16,39,55,0,0,0
2014,1,kobe,47,9,31,45,3,46,43,0,0,0
2014,1,urawa,47,1,31,61,23,50,27,1,0,0
2014,1,kashima,47,3,31,54,22,58,36,0,0,0
2014,1,sendai,48,14,32,35,-14,33,47,0,0,0
2014,1,kofu,48,13,32,39,-4,27,31,0,0,0
2014,1,nagoya,48,12,32,42,-3,43,46,0,0,0
2014,1,c_osaka,48,17,32,31,-7,35,42,0,0,1
2014,1,tosu,48,4,32,56,7,39,32,0,0,0
2014,1,kashiwa,48,5,32,54,4,43,39,0,0,0
2014,1,g_osaka,48,2,32,59,26,56,30,0,0,0
2014,1,yokohama_fm,48,7,32,47,7,35,28,0,0,0
2014,1,kawasaki,48,6,32,51,12,53,41,0,0,0
2014,1,hiroshima,48,9,32,46,5,41,36,0,0,0
2014,1,niigata,48,11,32,44,-3,30,33,0,0,0
2014,1,tokushima,48,18,32,13,-57,15,72,0,0,0
2014,1,omiya,48,16,32,32,-17,41,58,0,0,1
2014,1,fc_tokyo,48,8,32,46,14,46,32,0,0,0
2014,1,shimizu,48,15,32,35,-16,41,57,0,0,0
2014,1,kobe,48,10,32,45,2,47,45,0,0,0
2014,1,urawa,48,1,32,61,21,50,29,1,0,0
2014,1,kashima,48,3,32,57,23,60,37,0,0,0
2014,1,sendai,49,14,33,38,-13,35,48,0,0,0
2014,1,kofu,49,13,33,40,-4,27,31,0,0,0
2014,1,nagoya,49,11,33,45,-2,45,47,0,0,0
2014,1,c_osaka,49,17,33,31,-10,36,46,0,0,0
2014,1,tosu,49,4,33,57,7,40,33,0,0,0
2014,1,kashiwa,49,5,33,57,6,46,40,0,0,0
2014,1,g_osaka,49,1,33,62,28,59,31,1,0,0
2014,1,yokohama_fm,49,7,33,50,8,36,28,0,0,0
2014,1,kawasaki,49,6,33,52,12,54,42,0,0,0
2014,1,hiroshima,49,9,33,47,5,42,37,0,0,0
2014,1,niigata,49,12,33,44,-4,30,34,0,0,0
2014,1,tokushima,49,18,33,13,-58,16,74,0,0,0
2014,1,omiya,49,16,33,32,-18,42,60,0,0,1
2014,1,fc_tokyo,49,8,33,47,14,46,32,0,0,0
2014,1,shimizu,49,15,33,35,-18,42,60,0,0,1
2014,1,kobe,49,10,33,45,0,48,48,0,0,0
2014,1,urawa,49,2,33,62,21,51,30,1,0,0
2014,1,kashima,49,3,33,60,26,64,38,1,0,0
2014,1,sendai,50,14,34,38,-15,35,50,0,0,0
2014,1,kofu,50,13,34,41,-4,27,31,0,0,0
2014,1,nagoya,50,10,34,48,-1,47,48,0,0,0
2014,1,c_osaka,50,17,34,31,-12,36,48,0,0,0
2014,1,tosu,50,4,34,60,8,41,33,0,0,0
2014,1,kashiwa,50,5,33,57,6,46,40,0,0,0
2014,1,g_osaka,50,1,34,63,28,59,31,0,0,0
2014,1,yokohama_fm,50,7,34,51,8,37,29,0,0,0
2014,1,kawasaki,50,6,34,55,13,56,43,0,0,0
2014,1,hiroshima,50,8,34,50,7,44,37,0,0,0
2014,1,niigata,50,12,33,44,-4,30,34,0,0,0
2014,1,tokushima,50,18,34,14,-58,16,74,0,0,0
2014,1,omiya,50,16,34,35,-16,44,60,0,0,0
2014,1,fc_tokyo,50,9,34,48,14,47,33,0,0,0
2014,1,shimizu,50,15,34,36,-18,42,60,0,0,0
2014,1,kobe,50,11,34,45,-1,49,50,0,0,0
2014,1,urawa,50,2,34,62,20,52,32,0,0,0
2014,1,kashima,50,3,34,60,25,64,39,0,0,0
2014,0,tokyo_v,10,18,1,0,-2,1,3,0,0,0
2014,0,gifu,10,1,1,3,2,3,1,0,0,0
2014,0,iwata,10,16,1,0,-1,0,1,0,0,0
2014,0,mito,10,6,1,3,1,2,1,0,0,0
2014,0,yokohama_fc,10,10,1,1,0,0,0,0,0,0
2014,0,okayama,10,11,1,1,0,0,0,0,0,0
2014,0,kitakyushu,10,19,1,0,-2,1,3,0,0,0
2014,0,kumamoto,10,7,1,3,1,2,1,0,0,0
2014,0,chiba,10,21,1,0,-2,0,2,0,0,0
2014,0,shonan,10,8,1,3,1,1,0,0,0,0
2014,0,nagasaki,10,4,1,3,2,2,0,0,0,0
2014,0,sapporo,10,9,1,3,1,1,0,0,0,0
2014,0,tochigi,10,5,1,3,2,2,0,0,0,0
2014,0,gumma,10,22,1,0,-2,0,2,0,0,0
2014,0,sanuki,10,20,1,0,-2,1,3,0,0,0
2014,0,ehime,10,12,1,1,0,0,0,0,0,0
2014,0,fukuoka,10,14,1,0,-1,1,2,0,0,0
2014,0,oita,10,15,1,0,-1,1,2,0,0,0
2014,0,yamagata,10,17,1,0,-1,0,1,0,0,0
2014,0,matsumoto,10,2,1,3,2,3,1,0,0,0
2014,0,toyama,10,13,1,1,0,0,0,0,0,0
2014,0,kyoto,10,3,1,3,2,3,1,0,0,0
2014,0,tokyo_v,11,20,2,0,-3,1,4,0,0,0
2014,0,gifu,11,1,2,6,5,6,1,0,0,0
2014,0,iwata,11,7,2,3,2,4,2,0,0,0
2014,0,mito,11,3,2,6,3,4,1,0,0,0
2014,0,yokohama_fc,11,15,2,2,0,1,1,0,0,0
2014,0,okayama,11,17,2,1,-1,0,1,0,0,0
2014,0,kitakyushu,11,21,2,0,-3,1,4,0,0,0
2014,0,kumamoto,11,9,2,3,0,2,2,0,0,0
2014,0,chiba,11,13,2,3,-1,1,2,0,0,0
2014,0,shonan,11,2,2,6,4,4,0,0,0,0
2014,0,nagasaki,11,12,2,3,-1,2,3,0,0,0
2014,0,sapporo,11,6,2,4,1,2,1,0,0,0
2014,0,tochigi,11,5,2,4,2,3,1,0,0,0
2014,0,gumma,11,14,2,3,-1,1,2,0,0,0
2014,0,sanuki,11,22,2,0,-5,2,7,0,0,0
2014,0,ehime,11,18,2,1,-2,0,2,0,0,0
2014,0,fukuoka,11,10,2,3,0,2,2,0,0,0
2014,0,oita,11,11,2,3,0,2,2,0,0,0
2014,0,yamagata,11,16,2,1,-1,1,2,0,0,0
2014,0,matsumoto,11,4,2,6,3,4,1,0,0,0
2014,0,toyama,11,19,2,1,-3,0,3,0,0,0
2014,0,kyoto,11,8,2,3,1,3,2,0,0,0
2014,0,tokyo_v,12,20,3,1,-3,2,5,0,0,0
2014,0,gifu,12,4,3,6,3,7,4,0,0,0
2014,0,iwata,12,3,3,6,4,7,3,0,0,0
2014,0,mito,12,5,3,6,2,4,2,0,0,0
2014,0,yokohama_fc,12,9,3,5,1,3,2,0,0,0
2014,0,okayama,12,19,3,1,-2,1,3,0,0,0
2014,0,kitakyushu,12,17,3,3,-2,2,4,0,0,0
2014,0,kumamoto,12,16,3,3,-2,3,5,0,0,0
2014,0,chiba,12,13,3,4,-1,2,3,0,0,0
2014,0,shonan,12,1,3,9,6,6,0,0,0,0
2014,0,nagasaki,12,14,3,4,-1,2,3,0,0,0
2014,0,sapporo,12,15,3,4,-1,2,3,0,0,0
2014,0,tochigi,12,8,3,5,2,3,1,0,0,0
2014,0,gumma,12,7,3,6,0,3,3,0,0,0
2014,0,sanuki,12,22,3,0,-6,2,8,0,0,0
2014,0,ehime,12,18,3,2,-2,1,3,0,0,0
2014,0,fukuoka,12,12,3,4,0,3,3,0,0,0
2014,0,oita,12,6,3,6,1,3,2,0,0,0
2014,0,yamagata,12,10,3,4,1,4,3,0,0,0
2014,0,matsumoto,12,2,3,7,3,4,1,0,0,0
2014,0,toyama,12,21,3,1,-4,1,5,0,0,0
2014,0,kyoto,12,11,3,4,1,3,2,0,0,0
2014,0,tokyo_v,13,20,4,1,-4,3,7,0,0,0
2014,0,gifu,13,10,4,6,2,9,7,0,0,0
2014,0,iwata,13,5,4,7,4,10,6,0,0,0
2014,0,mito,13,11,4,6,1,4,3,0,0,0
2014,0,yokohama_fc,13,4,4,8,2,5,3,0,0,0
2014,0,okayama,13,16,4,4,-1,2,3,0,0,0
2014,0,kitakyushu,13,19,4,3,-5,2,7,0,0,0
2014,0,kumamoto,13,17,4,4,-2,4,6,0,0,0
2014,0,chiba,13,18,4,4,-2,3,5,0,0,0
2014,0,shonan,13,1,4,12,7,9,2,0,0,0
2014,0,nagasaki,13,9,4,7,0,4,4,0,0,0
2014,0,sapporo,13,6,4,7,2,5,3,0,0,0
2014,0,tochigi,13,3,4,8,5,6,1,0,0,0
2014,0,gumma,13,12,4,6,-3,3,6,0,0,0
2014,0,sanuki,13,22,4,0,-11,2,13,0,0,0
2014,0,ehime,13,14,4,5,-1,3,4,0,0,0
2014,0,fukuoka,13,13,4,5,0,6,6,0,0,0
2014,0,oita,13,8,4,7,1,4,3,0,0,0
2014,0,yamagata,13,15,4,4,0,5,5,0,0,0
2014,0,matsumoto,13,2,4,10,8,9,1,0,0,0
2014,0,toyama,13,21,4,1,-5,2,7,0,0,0
2014,0,kyoto,13,7,4,7,2,5,3,0,0,0
2014,0,tokyo_v,14,21,5,1,-8,4,12,0,0,0
2014,0,gifu,14,12,5,7,2,9,7,0,0,0
2014,0,iwata,14,2,5,10,6,12,6,0,0,0
2014,0,mito,14,14,5,7,1,4,3,0,0,0
2014,0,yokohama_fc,14,10,5,8,1,5,4,0,0,0
2014,0,okayama,14,18,5,5,-1,3,4,0,0,0
2014,0,kitakyushu,14,16,5,6,-4,4,8,0,0,0
2014,0,kumamoto,14,19,5,4,-5,4,9,0,0,0
2014,0,chiba,14,13,5,7,1,6,5,0,0,0
2014,0,shonan,14,1,5,15,10,13,3,0,0,0
2014,0,nagasaki,14,4,5,10,4,9,5,0,0,0
2014,0,sapporo,14,7,5,8,2,6,4,0,0,0
2014,0,tochigi,14,6,5,8,3,6,3,0,0,0
2014,0,gumma,14,5,5,9,-1,5,6,0,0,0
2014,0,sanuki,14,22,5,0,-12,3,15,0,0,0
2014,0,ehime,14,15,5,6,-1,3,4,0,0,0
2014,0,fukuoka,14,9,5,8,1,7,6,0,0,0
2014,0,oita,14,11,5,8,1,5,4,0,0,0
2014,0,yamagata,14,17,5,5,0,5,5,0,0,0
2014,0,matsumoto,14,3,5,10,5,10,5,0,0,0
2014,0,toyama,14,20,5,1,-7,2,9,0,0,0
2014,0,kyoto,14,8,5,8,2,6,4,0,0,0
2014,0,tokyo_v,15,20,6,4,-5,7,12,0,0,0
2014,0,gifu,15,14,6,7,1,10,9,0,0,0
2014,0,iwata,15,2,6,13,8,14,6,0,0,0
2014,0,mito,15,15,6,7,0,5,5,0,0,0
2014,0,yokohama_fc,15,12,6,8,0,5,5,0,0,0
2014,0,okayama,15,19,6,5,-3,3,6,0,0,0
2014,0,kitakyushu,15,16,6,7,-4,5,9,0,0,0
2014,0,kumamoto,15,17,6,7,-4,5,9,0,0,0
2014,0,chiba,15,9,6,10,2,8,6,0,0,0
2014,0,shonan,15,1,6,18,12,15,3,0,0,0
2014,0,nagasaki,15,4,6,11,4,10,6,0,0,0
2014,0,sapporo,15,6,6,11,3,7,4,0,0,0
2014,0,tochigi,15,5,6,11,4,7,3,0,0,0
2014,0,gumma,15,10,6,9,-3,5,8,0,0,0
2014,0,sanuki,15,22,6,0,-13,3,16,0,0,0
2014,0,ehime,15,18,6,6,-3,3,6,0,0,0
2014,0,fukuoka,15,7,6,11,2,9,7,0,0,0
2014,0,oita,15,13,6,8,-2,5,7,0,0,0
2014,0,yamagata,15,11,6,8,2,7,5,0,0,0
2014,0,matsumoto,15,8,6,10,4,10,6,0,0,0
2014,0,toyama,15,21,6,1,-10,2,12,0,0,0
2014,0,kyoto,15,3,6,11,5,9,4,0,0,0
2014,0,tokyo_v,16,20,7,4,-6,7,13,0,0,0
2014,0,gifu,16,10,7,10,2,11,9,0,0,0
2014,0,iwata,16,3,7,13,7,16,9,0,0,0
2014,0,mito,16,11,7,10,1,6,5,0,0,0
2014,0,yokohama_fc,16,18,7,8,-1,5,6,0,0,0
2014,0,okayama,16,19,7,8,-2,4,6,0,0,0
2014,0,kitakyushu,16,13,7,10,-3,8,11,0,0,0
2014,0,kumamoto,16,12,7,10,-1,9,10,0,0,0
